Bolge,Toprak_Tipi,Tarla_Alani_Donum,Ekim_Ayı,Ortalama_Sicaklik,Yagis_Miktari_mm,Gubre_Miktari_kg,Sulama_Sikligi_Hafta,Hasere_Yogunlugu,Hasat_Verimi_Ton,Sulama_Maliyeti,Bolge_encoded,Toprak_Tipi_encoded,Ekim_Ayı_encoded
Güneydoğu Anadolu,Kalkerli,68.97850719250638,Aralık,16.700889440416784,160.74723334907912,76.42288590338214,3,0.9095662927792918,2.734592794366023,78.91905117684075,2,0,0
Akdeniz,Kalkerli,348.8447855301465,Ekim,22.0914388524796,179.91762878842366,122.73090306442973,4,0.9791692238740812,3.0659017201164462,117.00624367162628,0,0,1
Güneydoğu Anadolu,Killi,304.37295519997525,Ekim,14.045105167516173,32.62864945342874,88.94565619966664,1,0.2019572243311465,2.264572658368807,56.03351003008613,2,1,1
Akdeniz,Kumlu,54.25476189675224,Kasım,12.139969095826068,85.88264392512275,71.3225580696676,4,0.9573913583834648,1.750992782786818,96.9676869010616,0,2,2
Ege,Killi,494.23940044800986,Aralık,19.95906764747166,68.88173624865674,143.52636732882644,3,0.7140014638399894,3.0858684645343737,118.586772099176,1,1,0
Güneydoğu Anadolu,Kalkerli,70.34497054722827,Kasım,26.902113718982616,106.08657105519094,80.09325284191259,4,0.3411477178395622,2.2197891070410525,92.5253799469856,2,0,2
Akdeniz,Killi,347.6808439901948,Kasım,14.851415205223642,109.3865094876418,130.3832294594058,2,0.5319638310089951,3.6848635826083824,95.39480046972564,0,1,2
Akdeniz,Kalkerli,93.02471529813508,Ekim,12.168301438628465,81.85365749450389,136.48769632708513,3,0.7854609937074079,2.652675298830192,126.09457530319054,0,0,1
Güneydoğu Anadolu,Kumlu,251.08902738951156,Aralık,11.318740408105034,151.84631501226147,60.67978818541056,4,0.9500333936001936,2.583610280397391,90.41923183812888,2,2,0
İç Anadolu,Tınlı,148.46027038835737,Aralık,14.320608109054737,162.31038625960164,79.97709499591876,3,0.5773863842931264,3.565642335018794,90.97173410213604,4,3,0
İç Anadolu,Kalkerli,467.5695255872519,Ekim,15.31118121033014,223.05864208956396,39.62576559753708,1,0.4630739389085528,2.967810008650614,31.661599318531835,4,0,1
Ege,Killi,191.84150366044727,Aralık,11.551168584575723,61.275146839029006,87.86498781826438,4,0.9208666692733588,1.42680074207452,109.103052954657,1,1,0
Güneydoğu Anadolu,Kumlu,453.8044644641392,Ekim,22.53769108280718,126.86171102950723,93.3150189648572,2,0.7809551029932996,2.4231707458956184,83.95741763420486,2,2,1
Akdeniz,Killi,366.2433140822196,Ekim,21.450623654363017,106.69109759787072,39.0638425377782,3,0.3186657829922992,2.8933402538708086,57.35161659314068,0,1,1
İç Anadolu,Killi,23.770321774437413,Ekim,18.480584685045702,182.38422367454075,22.738987876462826,1,0.5964818471405895,1.898178274970333,28.302324797930734,4,1,1
Güneydoğu Anadolu,Kumlu,312.1952900955931,Aralık,21.88604925185633,69.64957592350254,111.98267498873308,4,0.0270061264605742,3.2891283145979515,111.99576578580188,2,2,0
Marmara,Killi,102.2499338539479,Ekim,15.96276753829416,110.50497412867368,38.68786848722479,4,0.74195043263616,3.1141310278539915,74.74033541544127,3,1,1
Güneydoğu Anadolu,Kalkerli,221.775613521683,Ekim,14.44560634861896,123.8564855285573,59.89747322246557,1,0.6265905643107418,2.264123996839761,43.96406214149896,2,0,1
Akdeniz,Killi,278.97944865845494,Kasım,18.9068904336445,45.95884080740258,40.95210868722404,1,0.3769925369136651,1.0866354495541386,30.46709189817009,0,1,2
İç Anadolu,Tınlı,189.8585461262644,Kasım,13.54200541558491,83.66346738007861,78.3924912405675,3,0.5027951706198561,2.785136138586984,80.61968705701625,4,3,2
Marmara,Kalkerli,449.8940873874929,Aralık,25.48770360650431,48.56574291833511,59.279410296212056,1,0.8368373465600005,1.9879298429037728,40.55394584104317,3,0,0
Ege,Kalkerli,315.26704108916965,Ekim,31.72143061350458,95.09224500329722,89.30881979530942,2,0.5470468493274516,3.680490477034488,75.33139391627876,1,0,1
Marmara,Kalkerli,298.57327714787743,Kasım,14.055026556227643,84.0594109395343,85.04391392357604,1,0.683803829810141,2.016668590863007,59.03520841861916,3,0,2
Akdeniz,Tınlı,346.3666218934956,Aralık,19.399202315480096,69.92860913033691,120.20137527695782,1,0.0887026400271903,2.422124594343268,75.14549441675018,0,3,0
Marmara,Kumlu,122.68863132692614,Ekim,17.357397353299362,43.68462697211936,38.53970497371728,3,0.1307489788794934,1.6276762642698874,65.5670803948613,3,2,1
Güneydoğu Anadolu,Kalkerli,350.88412333967227,Kasım,14.441599245699626,87.45853947174191,144.72620518638234,2,0.309453626547883,3.755998596632885,95.11373200571258,2,0,2
Güneydoğu Anadolu,Kumlu,326.0862741764197,Kasım,14.419468700903284,64.7406147566401,95.39302030964488,4,0.4698761118285944,3.058887606863847,106.35297006227287,2,2,2
Ege,Kumlu,439.08775297068365,Aralık,6.217545086519406,122.42025451156718,20.850056255050088,4,0.252197321461065,3.0769954998904017,71.12715915520273,1,2,0
Güneydoğu Anadolu,Killi,207.1044750665339,Kasım,11.187574630511865,56.54178399744284,133.6654048197343,1,0.4186120125317877,2.905737927546413,79.91229286344795,2,1,2
Akdeniz,Killi,32.267952631690875,Kasım,21.241880994416675,66.30419072374956,81.02087343136465,1,0.8188988613336629,1.6777836500939216,49.93236555855901,0,1,2
Akdeniz,Kumlu,438.638811406617,Ekim,15.323359388389656,108.1220288932866,45.25758108391288,2,0.4938226586954047,2.611932040207503,57.34519679130708,0,2,1
Akdeniz,Killi,362.5464344066284,Aralık,15.335587505397305,217.7887023500895,54.94090128542692,1,0.8579913557181994,3.088917128352419,37.1291407762989,0,1,0
İç Anadolu,Kalkerli,107.49424893414768,Kasım,19.41813971199601,136.97880191503577,42.413024016202485,2,0.990542861827176,1.742362873818675,48.4666089781575,4,0,2
Akdeniz,Kumlu,212.45838142102863,Kasım,18.273957825662844,65.96176237821282,30.615101432705032,2,0.0780779977980532,1.3688726599070673,48.84520687615537,0,2,2
Marmara,Kumlu,34.18422894376749,Aralık,18.04348274737433,30.065757704678884,83.01971175883313,3,0.7611004573625482,1.569035525546095,84.52029417194682,3,2,0
Akdeniz,Tınlı,295.34583144198274,Kasım,19.31897754657397,131.80018691827496,73.71086299145327,1,0.4720358810051189,2.9795229549165274,56.78303194990501,0,3,2
İç Anadolu,Tınlı,133.43586373539983,Ekim,23.928936263088847,132.0311588718815,69.34074326026476,3,0.8271828599018007,2.916616119741913,71.08135076750494,4,3,1
Güneydoğu Anadolu,Killi,222.24029982888376,Kasım,26.18784552161912,98.2297538197394,42.17917722876277,3,0.0611507707079703,2.6926031601688227,67.91575976940933,2,1,2
Güneydoğu Anadolu,Killi,282.87104356220823,Aralık,17.46992257673302,115.36931626991236,69.5572535534636,3,0.2661854070224253,2.430551790243283,79.65262045989786,2,1,0
Güneydoğu Anadolu,Kalkerli,360.53829589748113,Aralık,16.1117955474734,107.71574362816948,45.02947637372621,1,0.738198648693653,2.3024267168059467,35.981399383746925,2,0,0
Güneydoğu Anadolu,Kalkerli,36.80662831537671,Kasım,19.88116977902409,60.66177694866003,142.28651860940218,3,0.3397774797671689,3.0224070674445374,107.274333986307,2,0,2
İç Anadolu,Killi,322.31272547219817,Kasım,11.310253077640173,100.61280020870193,55.44568127607698,4,0.0096334434017277,2.266365086195897,86.11112335749874,4,1,2
Güneydoğu Anadolu,Tınlı,147.27238784904355,Ekim,14.968811553318876,88.36353681484152,46.92385621232994,2,0.7900484913550888,0.9039631594521824,47.41398447218549,2,3,1
İç Anadolu,Kumlu,176.75424899065067,Ekim,30.07694737593328,24.371675118974466,97.857678508088,2,0.3225535274353642,2.646965474318036,81.8835062822279,4,2,1
Güneydoğu Anadolu,Kumlu,374.52839755293047,Ekim,18.939381339258667,118.08250597811988,87.61958952198061,1,0.5203686449766722,3.1420398915952426,60.30984475137221,2,2,1
Akdeniz,Tınlı,298.80331336624045,Aralık,23.024665282959308,83.69410984792202,107.91433616790316,2,0.5474436277716692,1.659084735655428,88.5103357532511,0,3,0
Marmara,Kalkerli,379.6162199063681,Aralık,25.66251265562421,151.51107407342306,66.7486085269585,2,0.6963300461350758,3.625268093885573,66.4353084596432,3,0,0
Marmara,Kumlu,227.2398854570813,Kasım,13.058062391230331,43.06692321465779,77.94439162088636,3,0.5985030093259301,1.4071322576867906,80.26439357763043,3,2,2
İç Anadolu,Kumlu,296.97552367430734,Kasım,17.38349183879419,109.84167766274388,107.8784589187718,4,0.86441307321355,3.476767080454497,112.9883340440746,4,2,2
Ege,Kalkerli,362.4288327917049,Kasım,19.731430009282203,72.93950224882711,55.68693918721948,1,0.1302732220320901,2.725883634198149,36.5758845664607,1,0,2
Güneydoğu Anadolu,Kalkerli,377.2543840822161,Kasım,22.84948134084798,60.09786208737219,95.36242624065862,3,0.1015697418445703,2.6236892598814485,89.12726299155887,2,0,2
Akdeniz,Kalkerli,480.6983880028537,Kasım,22.364203820303928,167.77929867412382,45.24854332319845,3,0.7455382084233545,2.463637797646613,76.25520109291428,0,0,2
Akdeniz,Kumlu,72.56750794307098,Ekim,23.411396908679144,80.71448279664567,40.04307720837976,1,0.6109621333359782,1.6699565680134656,31.206925672054503,0,2,1
Ege,Killi,418.4992924194091,Aralık,21.4156693496826,104.65755715612286,67.7434734651207,1,0.2049648818368715,2.4489618323471527,52.80651517614758,1,1,0
Güneydoğu Anadolu,Kalkerli,104.50360796459304,Aralık,21.32875709145619,106.77880907073364,131.8364857036038,2,0.2002629840759654,3.8750323450517055,91.92743079639057,2,0,0
Akdeniz,Kalkerli,239.9975012018165,Aralık,15.007532179358943,149.50052587586134,52.673086207184696,2,0.4676951037793334,2.107609025367505,56.11925511224572,0,0,0
İç Anadolu,Killi,321.50747484400466,Ekim,15.38559066849886,85.65089945918032,28.636175834611198,4,0.4049202500880418,1.6838648241901588,78.75985315414337,4,1,1
Ege,Kumlu,345.2302431809402,Ekim,14.968694128213269,102.0227993010154,61.12945272972742,2,0.7836256369985896,2.9905483433307625,61.09705033354367,1,2,1
Güneydoğu Anadolu,Killi,115.32758025185738,Kasım,13.70945324286726,52.89392029082491,48.44451359432768,4,0.9886729759902092,1.1904314618761125,80.90136214807649,2,1,2
Akdeniz,Tınlı,194.70533520912684,Ekim,20.68842818534649,39.52271173830354,70.5797772802447,3,0.471956699929049,2.250173485210237,78.40607354926291,0,3,1
Ege,Tınlı,32.32600239062903,Kasım,16.46338100924509,79.04205092160916,28.23877585857629,1,0.651924737838403,1.5725909420027344,25.136467898578854,1,3,2
Marmara,Tınlı,382.5364487274831,Ekim,11.623297318553655,109.46749283986432,110.8631841302521,2,0.829823929738117,3.014183328173333,83.99245550541853,3,3,1
Akdeniz,Kumlu,47.3416328565297,Kasım,20.354019077538965,63.18476734270032,56.24774239602464,4,0.2328001475719691,3.3179710849384776,90.95715382582895,0,2,2
İç Anadolu,Tınlı,172.29636421872257,Ekim,21.551472135911485,55.24499738444652,77.52367557785803,4,0.8749995957837793,1.9279668111449657,103.79218471218724,4,3,1
Ege,Kumlu,268.4346423404123,Ekim,24.814699070559488,55.5462536399699,48.16283955137954,2,0.4516918327823757,1.7801025949118,59.34580554874125,1,2,1
Ege,Tınlı,491.1376061931141,Kasım,7.016152888336045,165.2981139879255,50.77391221364953,3,0.4693794297177177,2.881624993231413,78.93158396598501,1,3,2
Ege,Killi,472.5016613476366,Kasım,9.211056216226726,130.1311625529236,119.36591408412126,2,0.4735517746098426,3.581194838539634,83.9688498867255,1,1,2
Güneydoğu Anadolu,Killi,267.90922003649507,Kasım,13.66577067377353,62.27737644800517,109.86190486555216,2,0.6632679346276467,2.191473358794551,82.8940230073527,2,1,2
Ege,Killi,306.0374439709246,Kasım,7.5633554488996975,84.49809860627,36.540199629029566,1,0.2907805616047971,1.6810412782845705,34.31242401295534,1,1,2
İç Anadolu,Killi,269.17309738427633,Aralık,8.171563391825671,118.56423395831156,109.49789002568164,3,0.9667114172133194,1.8865486286582285,104.47434765969768,4,1,0
Marmara,Killi,232.38223719666496,Aralık,19.291678868626068,194.85868602345585,146.03545484571214,1,0.5868799277809513,4.425426929595501,92.39934851426736,3,1,0
Ege,Killi,52.46075828031885,Kasım,13.131491967075757,60.41546452167752,22.705577185980328,1,0.4495974391677528,1.041322829180861,30.437943111843342,1,1,2
Ege,Tınlı,113.95211597527752,Aralık,12.91592359524996,178.95554341210672,42.109695248206094,2,0.9926867877453084,1.7997526269543798,48.743072762210026,1,3,0
Güneydoğu Anadolu,Kumlu,78.17445179086764,Aralık,16.786337660926186,91.2878100727356,43.05867521228331,1,0.1565486769967546,1.9007520876203168,36.119545262932185,2,2,0
İç Anadolu,Kumlu,413.47263319193775,Aralık,19.526454471335303,138.83719337378696,142.49423312099236,2,0.4066901490767256,3.947690583601648,97.0254616216425,4,2,0
Ege,Kalkerli,116.9164481981626,Kasım,18.525057648975665,86.87234559453529,83.55728989752583,1,0.5497974619984932,2.61108342717519,58.78830000894516,1,0,2
Akdeniz,Tınlı,148.4046105318377,Aralık,24.9006688471866,64.05133707009463,69.69114254114305,3,0.3145054959547264,3.1559541997167124,78.83237565579086,0,3,0
Akdeniz,Kumlu,87.39008809936895,Ekim,16.815786086847677,63.898303734149245,147.53672830483555,2,0.4301079747251417,2.572477649201628,109.00737368560412,0,2,1
İç Anadolu,Kumlu,209.8218798857939,Aralık,18.802033201842324,98.38424719419092,64.14082016966128,3,0.7876478289895648,2.313457755945018,73.6750075848086,4,2,0
Akdeniz,Kalkerli,361.9323255351421,Ekim,13.084097355301498,128.78691108252318,36.95994297715706,2,0.7344741587149636,2.527698109287181,51.85992967388245,0,0,1
Marmara,Kalkerli,382.10435096391575,Aralık,17.03251264676546,107.29917978887786,129.54211770173674,1,0.66314934627411,3.0033476061042905,87.53406773665431,3,0,0
İç Anadolu,Killi,85.43737019526777,Kasım,13.327141242650178,86.5622882234325,100.16421686226124,1,0.3166922051414167,2.3027151924086486,68.06872818561145,4,1,2
Marmara,Killi,11.088305643536913,Aralık,14.402953666997428,149.62986507336825,71.74911857592623,2,0.1040754350702405,2.7310134392871896,65.15422249483312,3,1,0
Marmara,Killi,254.1740330042934,Aralık,14.15877874644944,62.60663429601895,94.7602647669795,4,0.2025440405578314,2.920187771374691,104.92057197097904,3,1,0
Akdeniz,Kumlu,275.18542019462564,Ekim,20.71859802530302,92.78255573448348,41.933286875122334,2,0.4742879493540689,2.5612778905207083,50.6925506885169,0,2,1
İç Anadolu,Kalkerli,376.9142639512568,Ekim,14.855026197511638,40.04446698574139,70.9037745256831,4,0.374354336168159,1.975479809175129,99.61285106980978,4,0,1
Güneydoğu Anadolu,Tınlı,459.3582228347527,Ekim,17.404313566495166,144.64268946105645,33.91585656681188,1,0.8490198407322725,2.251646926155111,30.679741732180304,2,3,1
Akdeniz,Kalkerli,132.0599129368673,Kasım,17.93558981079249,51.5361710148227,45.37869637022779,1,0.1809645501780455,1.502662075350592,39.79414834608183,0,0,2
Ege,Tınlı,342.80906792766336,Ekim,20.13437333053455,103.14087951728996,66.30209573062686,2,0.4148456447687595,2.2913826528453405,54.51323301877008,1,3,1
İç Anadolu,Tınlı,492.07777223809,Ekim,14.318303190978837,118.54535378858309,64.83814326856941,2,0.8771382225426401,1.5374654721794114,63.50311458563248,4,3,1
İç Anadolu,Kumlu,113.11980867586134,Ekim,15.884965762883771,44.907009328993766,94.19984024972624,3,0.6960663731753465,1.8797583000734903,91.85103064040602,4,2,1
Güneydoğu Anadolu,Tınlı,133.70814013477474,Ekim,23.975395807857467,137.21704958649366,55.15957248489675,3,0.6152878541412761,2.3656858237738847,72.55423671269162,2,3,1
Güneydoğu Anadolu,Killi,165.8673599640524,Aralık,20.93096507313761,159.6114585610592,86.62265484804041,2,0.4038866155856566,3.636320740859869,72.09243245270233,2,1,0
İç Anadolu,Kumlu,435.2305756349346,Ekim,17.706124528772005,152.96829857105502,139.9220586296459,3,0.7597813717264039,4.086652166352487,115.0747322206306,4,2,1
Marmara,Kalkerli,484.85726232710175,Kasım,11.712985419588872,32.91282639510159,53.4526529868368,1,0.484573421393731,2.0594198932411087,45.51470241098137,3,0,2
Akdeniz,Kumlu,291.8967112705154,Ekim,12.241506335752298,86.39489254764244,121.798354093226,2,0.3601834571224442,3.708059850051231,92.52457201721072,0,2,1
Ege,Kalkerli,19.04724932258266,Kasım,13.945877554493972,91.3522611386412,131.38099507486197,3,0.6909946868227241,2.4119962900931635,112.41423827407964,1,0,2
Marmara,Tınlı,41.814944625830165,Kasım,19.81210568500481,132.9136791474326,134.39650082124314,3,0.1843485634286272,3.585949364707719,115.34240494503558,3,3,2
İç Anadolu,Kumlu,434.27577578603854,Aralık,26.11961195839709,74.53692841790223,70.10564897030366,4,0.0694401638824352,2.906482574024737,95.25405593377144,4,2,0
Marmara,Tınlı,364.7091940958859,Kasım,25.770779899042815,74.99985588589637,132.32226033866468,1,0.4684382638280053,2.848123196135885,76.69389619643334,3,3,2
Güneydoğu Anadolu,Tınlı,417.95327979106696,Aralık,16.47127726756336,90.64552712360069,32.89250643597428,2,0.5938082288867041,2.043277405028985,36.527009770577806,2,3,0
İç Anadolu,Kumlu,73.38646699898584,Aralık,25.358100645020315,32.64946528813428,140.27198258698897,3,0.2742462826192425,3.308436436678002,109.62511825342422,4,2,0
İç Anadolu,Kalkerli,162.07491084196616,Aralık,7.838034631055507,80.14149418124676,42.8856779132477,1,0.0643107544512949,2.3018487036665203,38.93645811987784,4,0,0
Marmara,Kalkerli,395.6492915452667,Aralık,15.901968598411049,177.29850427975703,115.8770064336986,4,0.0386865427545791,4.135410799271441,117.67622789117732,3,0,0
İç Anadolu,Tınlı,399.2987923611906,Aralık,24.963046314486935,41.02756000073686,110.75026627520565,4,0.650655499545607,2.632295115026089,114.95983923063795,4,3,0
Ege,Kumlu,464.5840675272616,Ekim,9.629559575117678,147.36089519981442,75.3159898883375,3,0.1209290469801284,3.4937689553323903,79.4208166175832,1,2,1
Ege,Killi,68.90231872703274,Kasım,12.46289090300782,63.46302790754691,136.9521330558461,3,0.9414649403615248,2.385608936685649,114.25888346665828,1,1,2
Akdeniz,Killi,279.3050745386935,Kasım,15.397741830540213,124.49917406310507,82.6004640453961,1,0.3055214600829113,2.6366049543111707,48.73649641422531,0,1,2
İç Anadolu,Tınlı,492.762033141632,Kasım,12.380741487372852,52.42729391309594,101.29046784621144,4,0.7887884697371852,2.6927227022942657,112.66227143236269,4,3,2
İç Anadolu,Kalkerli,452.4490898966749,Ekim,23.84719367141043,58.57776589136435,95.61297153302638,1,0.483978029114786,2.584360933350129,66.03404439253595,4,0,1
Marmara,Kalkerli,221.1704218462728,Kasım,16.27594093535374,75.56117737887858,124.445802473247,2,0.925759681810385,2.9804959196790715,90.02301755269589,3,0,2
Akdeniz,Tınlı,273.6960539682095,Aralık,23.696702746541888,94.38795088377512,140.66100966381606,3,0.9689663204419317,3.0098223895846017,125.0267344488796,0,3,0
İç Anadolu,Tınlı,466.7858860915504,Aralık,19.422422273237277,79.25239685301062,114.82928832882835,3,0.6117795068850945,3.073366307056317,101.108772730626,4,3,0
Güneydoğu Anadolu,Kumlu,287.0367452871787,Aralık,16.327439320816957,93.96073137243177,35.8881071815211,4,0.1395636090186107,2.2854674951439096,80.24930295876233,2,2,0
Marmara,Killi,307.7609239603814,Ekim,11.091499766303093,300.51791972702455,114.55283832494652,1,0.5351094708194816,4.703296307849833,69.9187778671398,3,1,1
Güneydoğu Anadolu,Kumlu,199.1105692729178,Ekim,19.847360598867457,122.30517684974158,135.29239140360824,4,0.6541824232275865,2.775062434438803,127.38629349697666,2,2,1
Marmara,Killi,444.3717629827707,Ekim,19.497081059087098,133.31195949953948,47.95378194384942,1,0.7988874781280325,2.909683195440357,37.24268883931799,3,1,1
Marmara,Kumlu,249.0506361102973,Ekim,17.804707605771725,106.67525817490522,55.39176697040856,2,0.9528290545642492,1.9516943889066327,50.85583919236447,3,2,1
Güneydoğu Anadolu,Kalkerli,35.09613686369269,Kasım,17.60757061393014,65.30113769768663,125.72688912144046,2,0.2279743562006734,2.4243268348884937,90.31611267698403,2,0,2
İç Anadolu,Kalkerli,42.63713051900212,Kasım,16.909467066703165,264.9543485046132,40.83542879135773,4,0.1495165503748896,3.468573032219968,75.76094495397903,4,0,2
Güneydoğu Anadolu,Killi,196.1475124797532,Kasım,11.554816011662425,207.76085076498163,43.683007621950736,4,0.9471931929347532,2.9033394609528536,81.43304619336318,2,1,2
İç Anadolu,Kumlu,334.9475585195071,Kasım,11.200094129347844,151.22975355748775,123.59672389091756,1,0.6997526996094555,3.112253787614345,80.1295192248788,4,2,2
Ege,Kalkerli,358.3587787552624,Ekim,21.159453113042694,48.48313931619049,30.86011815135677,3,0.5480389913604328,1.18065820781778,64.48766974813563,1,0,1
Akdeniz,Tınlı,62.595304285883664,Aralık,23.383137909743944,197.641574648282,146.62948794945336,3,0.0685418486890612,3.845621506813379,116.16818886967692,0,3,0
Ege,Kumlu,326.370770122251,Ekim,23.84206608718762,160.30191918511267,100.07560540075464,4,0.7697468958777265,2.9023306932275577,112.299075970396,1,2,1
Marmara,Kumlu,407.78669854282543,Aralık,14.62188876985239,69.49202242608534,147.3829228633602,2,0.0892748889722995,3.57510687312753,97.62084503681028,3,2,0
Akdeniz,Killi,132.40640017729842,Ekim,25.585828162993216,54.24782186201788,84.39059502011332,2,0.2177488679397632,2.409629038701979,72.25749656669292,0,1,1
Akdeniz,Kumlu,112.76262808779153,Kasım,18.10650312146081,54.64108044114022,64.56526958423856,3,0.4285332492894237,1.7609367491064574,75.86145606883214,0,2,2
Akdeniz,Killi,53.615930789219725,Kasım,21.45350366186497,102.1050912646129,80.60755857995423,1,0.6084684096459294,3.0144760100632086,56.79610878882343,0,1,2
Marmara,Kumlu,44.85272798984962,Kasım,15.681417152318431,114.91211846006884,55.69756433308506,1,0.7577784114923164,2.098443953268929,39.192719171924665,3,2,2
İç Anadolu,Kumlu,297.03442184161327,Aralık,22.20926166353457,132.54832351863726,92.57443494694655,1,0.1106633181135646,3.5009244161566517,56.448011082733736,4,2,0
Marmara,Kalkerli,344.13858771555084,Ekim,20.204096177185253,41.18444633405662,79.5019725516197,4,0.7677299399719275,2.6041943691895604,95.96890235344726,3,0,1
Marmara,Killi,246.6758386908138,Aralık,22.373014532224445,127.7243799511018,134.2349477261716,2,0.1479350515143134,3.641382582974349,103.02675854767551,3,1,0
Ege,Kumlu,229.30192304169327,Aralık,22.66948123097905,89.083359464793,62.983910763005134,1,0.3127965718716464,2.850023516486484,44.46098175894512,1,2,0
Güneydoğu Anadolu,Killi,395.8178222296412,Kasım,11.413726053378888,35.8450874395492,97.44890202484868,2,0.3661764524968242,2.629419187257894,78.5890393453857,2,1,2
Ege,Kumlu,25.206275102871817,Aralık,13.86485410941367,70.31805699628096,97.55639387998798,1,0.6228737189005039,2.1462922610105046,62.74394837851735,1,2,0
Akdeniz,Killi,124.62552490515088,Ekim,30.4330491591082,79.15715780497652,149.78562264790332,1,0.8106863513832335,2.913348063663024,90.18930929416516,0,1,1
Marmara,Killi,303.3045318117977,Ekim,18.98361499687461,164.12009319633086,52.860373282181,1,0.6348851432070188,3.2729523222680847,32.382897628378174,3,1,1
Ege,Kumlu,485.9687727475038,Aralık,21.991924128901783,84.06941066621434,143.5325666666017,4,0.3284124539274465,3.604584461200504,144.48207557459648,1,2,0
Güneydoğu Anadolu,Tınlı,150.59466226891743,Kasım,12.616010807338109,153.33097538703018,86.14574341872407,3,0.9030951606921028,3.1566424591489115,95.58510063449454,2,3,2
Ege,Tınlı,247.2111380038157,Ekim,17.281398095138066,57.50818186877449,24.205089029606864,1,0.7674975502017412,1.3975302625633252,26.061560754761143,1,3,1
İç Anadolu,Kalkerli,306.1845960155589,Ekim,15.4912663179348,96.63159761046204,93.40222156823586,2,0.1323262529321545,3.435563243321908,81.13690978648873,4,0,1
Marmara,Kalkerli,42.70640585315568,Ekim,21.22279051560671,166.40455978593377,73.70553390106906,3,0.4579871596226216,3.292535342544121,83.93871097044922,3,0,1
Güneydoğu Anadolu,Tınlı,152.16727027605975,Ekim,20.95349981929254,90.92147789679989,111.86070037927408,3,0.4711570436568953,2.620985292027447,95.4356524872597,2,3,1
İç Anadolu,Killi,420.87137273937566,Kasım,8.429059944686164,117.30112450111862,57.03316575782877,1,0.9024922060777768,2.570766491721693,50.17182094318308,4,1,2
Güneydoğu Anadolu,Tınlı,194.795298143204,Kasım,15.15121789240321,91.7843410931291,143.01218747844223,3,0.8529390853361439,2.96000878295868,115.81737114475575,2,3,2
Marmara,Kalkerli,492.1030520455636,Ekim,14.714419756637977,79.61051576398215,102.37622502921292,4,0.0134944587686395,3.1572941707971016,109.13785992331069,3,0,1
Güneydoğu Anadolu,Kalkerli,455.36166931620176,Ekim,24.836244595364413,79.46158077591433,37.96706707156689,2,0.2683260722058871,2.250037805805379,52.16531721552144,2,0,1
Akdeniz,Kumlu,290.60381082393087,Kasım,23.339269754368843,69.9221843189761,138.1817033614423,4,0.4152042018777154,3.201851263791157,127.47942395578129,0,2,2
İç Anadolu,Kumlu,24.10138361756878,Ekim,15.584115121999432,165.3516709274497,64.20306556579494,3,0.5431054772066698,2.398413019136044,77.65875204101354,4,2,1
Güneydoğu Anadolu,Kumlu,497.0543466980341,Ekim,24.532736439134567,93.98015504495191,105.75191819114804,1,0.6029691962915985,3.44444823750141,63.24035440066952,2,2,1
Ege,Tınlı,273.0711675497346,Aralık,19.186090326285807,75.23935341798466,88.06857175824582,2,0.3073341025203784,2.1424558290173827,72.72974356608157,1,3,0
Güneydoğu Anadolu,Kalkerli,496.42422335929456,Ekim,20.21405994857635,89.07462872328581,100.78800734363992,3,0.6035450950292864,2.995825213594517,95.60094591747549,2,0,1
İç Anadolu,Kumlu,222.53945602489512,Aralık,11.648088928849058,61.79000858721719,34.55373002165899,3,0.717591788774709,1.4407961883717937,60.45682831011938,4,2,0
Akdeniz,Kalkerli,272.44426249376784,Kasım,21.39507425521488,38.62785803247719,138.35654518703447,1,0.9162948881867492,2.82872184855615,82.50575810790838,0,0,2
Marmara,Kumlu,471.88554802741686,Aralık,20.38274120109709,123.091782908673,53.09619943795808,4,0.7126877222776963,2.0309578333028666,92.77329331429242,3,2,0
Güneydoğu Anadolu,Kalkerli,334.04520330619334,Aralık,16.67675303592168,105.44372161805896,29.205477275771432,3,0.4721486780374303,2.0519098041181643,53.02556759117798,2,0,0
Marmara,Kumlu,39.701911129900445,Aralık,20.151066681319755,93.4670131540596,134.04308336759925,2,0.4883623748805539,2.6745629579645542,101.38481749917476,3,2,0
Akdeniz,Tınlı,194.4206961601853,Aralık,12.437449409490132,36.90780674380508,88.7766439270679,3,0.0756152717766216,2.1551625556911227,92.68466877159406,0,3,0
Marmara,Tınlı,382.23442156374847,Aralık,14.807253402640926,136.26279827131785,118.53386677271928,4,0.995999940105189,2.7676967558702774,114.95435970362406,3,3,0
Akdeniz,Kalkerli,245.07937415280435,Kasım,17.720458740717042,158.02683436073036,116.1990205009386,1,0.2784585623391309,3.627492316269368,81.81311935006644,0,0,2
Marmara,Kumlu,258.6876310856098,Aralık,17.0825816638889,75.24006579586542,29.867747378160303,4,0.1856183460403165,2.621558765397889,76.59818614881723,3,2,0
Marmara,Kalkerli,285.1603485648808,Ekim,19.004354747662465,68.95172459059157,81.99312149594593,4,0.4830983817948546,3.102311082835388,105.33261116352166,3,0,1
İç Anadolu,Killi,324.7712433842657,Aralık,19.76097370584792,64.3717276790136,41.27496189548533,1,0.5915958588115636,1.1027213084834862,45.3403896222462,4,1,0
Güneydoğu Anadolu,Kalkerli,430.3815020597104,Ekim,21.77508414956252,130.46905185966585,44.16778689965702,2,0.1997715384977431,2.795260306415804,55.00136064880186,2,0,1
